Main Topic,Subtopic,Learning Outcome,Subject,Exam Board,Qualification,Level,Component Name,Paper Code,Duration (min),Total Marks,Weighting (%)
Hardware,Computers and their components,"Including: difference between monitoring and control, use of sensors (including temperature, pressure, infra-red, sound) and actuators, importance of feedback",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Hardware,Logic Gates and Logic Circuits,Use the following logic gate symbols,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Hardware,Logic Gates and Logic Circuits,"Understand and define the functions of : NOT, AND, OR, NAND, NOR and XOR (EOR) gates",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Hardware,Logic Gates and Logic Circuits,Construct the truth table for each of the logic gates above,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Hardware,Logic Gates and Logic Circuits,Construct a logic circuit,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Hardware,Logic Gates and Logic Circuits,"From: a problem statement, a logic expression, a truth table",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Hardware,Logic Gates and Logic Circuits,Construct a truth table,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Hardware,Logic Gates and Logic Circuits,"From: a problem statement, a logic circuit, a logic expression",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Hardware,Logic Gates and Logic Circuits,Construct a logic expression,Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
Hardware,Logic Gates and Logic Circuits,"From: a problem statement, a logic circuit, a truth table",Computer Science,Cambridge Assessment International Education,Cambridge International AS & A Level,AS Level,Paper 1 - Theory Fundamentals,9618/1,90,75,50
